t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
0.000000e+00,1.000000e+00,1.000000e-02,4.200000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.961320e+00,1.961320e+00,1.961320e+00,1.961320e+00,0.0,0.0,0.0,0.0,0.0,0.0,
9.980803e-04,1.000000e+00,1.000000e-02,4.200000e+00,1.500654e-11,-6.572857e-09,1.563150e-10,1.000000e+00,-2.135865e-11,5.079490e-13,-3.267165e-05,1.044104e-06,4.390332e-05,-1.002360e-07,-1.278820e-07,3.041275e-09,-7.856278e-02,2.510669e-03,1.055706e-01,-2.410291e-04,1.937690e+00,1.953902e+00,1.953149e+00,1.937690e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.996161e-03,1.000000e+00,1.000000e-02,4.200000e+00,1.300567e-10,-5.696476e-08,1.354730e-09,1.000000e+00,-4.734307e-10,1.125908e-11,-1.437553e-04,4.594058e-06,1.931746e-04,-4.410385e-07,-1.099360e-06,2.614486e-08,-1.571256e-01,5.021339e-03,2.111413e-01,-4.820583e-04,1.914059e+00,1.946484e+00,1.944977e+00,1.914059e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.994241e-03,1.000000e+00,1.000000e-02,4.200000e+00,4.652027e-10,-2.037586e-07,4.845764e-09,1.000000e+00,-2.610706e-09,6.208752e-11,-3.332508e-04,1.064986e-05,4.478139e-04,-1.022407e-06,-3.900310e-06,9.275675e-08,-2.356883e-01,7.532008e-03,3.167119e-01,-7.230874e-04,1.890429e+00,1.939066e+00,1.936806e+00,1.890429e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.992321e-03,1.000000e+00,1.000000e-02,4.199999e+00,1.140497e-09,-4.995371e-07,1.187994e-08,1.000000e+00,-8.657913e-09,2.059015e-10,-6.011584e-04,1.921151e-05,8.078212e-04,-1.844343e-06,-9.483561e-06,2.255370e-07,-3.142511e-01,1.004268e-02,4.222826e-01,-9.641165e-04,1.866799e+00,1.931647e+00,1.928635e+00,1.866799e+00,0.0,0.0,0.0,0.0,0.0,0.0,
4.990402e-03,1.000000e+00,1.000000e-02,4.199999e+00,2.275992e-09,-9.968833e-07,2.370777e-08,1.000000e+00,-2.177704e-08,5.178992e-10,-9.474779e-04,3.027902e-05,1.273196e-03,-2.906844e-06,-1.876889e-05,4.463598e-07,-3.928139e-01,1.255335e-02,5.278532e-01,-1.205146e-03,1.843168e+00,1.924229e+00,1.920463e+00,1.843168e+00,0.0,0.0,0.0,0.0,0.0,0.0,
5.988482e-03,1.000000e+00,1.000000e-02,4.199997e+00,3.991739e-09,-1.748380e-06,4.157978e-08,1.000000e+00,-4.603433e-08,1.094784e-09,-1.372209e-03,4.385237e-05,1.843940e-03,-4.209913e-06,-3.264303e-05,7.763132e-07,-4.713767e-01,1.506402e-02,6.334238e-01,-1.446175e-03,1.819538e+00,1.916811e+00,1.912292e+00,1.819538e+00,0.0,0.0,0.0,0.0,0.0,0.0,
6.986562e-03,1.000000e+00,1.000000e-02,4.199996e+00,6.407792e-09,-2.806610e-06,6.674649e-08,1.000000e+00,-8.636734e-08,2.053979e-09,-1.875353e-03,5.993158e-05,2.520051e-03,-5.753547e-06,-5.195967e-05,1.235700e-06,-5.499394e-01,1.757469e-02,7.389945e-01,-1.687204e-03,1.795908e+00,1.909393e+00,1.904120e+00,1.795908e+00,0.0,0.0,0.0,0.0,0.0,0.0,
7.984643e-03,1.000000e+00,1.000000e-02,4.199994e+00,9.644202e-09,-4.224156e-06,1.004584e-07,1.000000e+00,-1.485519e-07,3.532846e-09,-2.456908e-03,7.851665e-05,3.301530e-03,-7.537748e-06,-7.753943e-05,1.844035e-06,-6.285022e-01,2.008537e-02,8.445651e-01,-1.928233e-03,1.772277e+00,1.901975e+00,1.895949e+00,1.772277e+00,0.0,0.0,0.0,0.0,0.0,0.0,
8.982723e-03,1.000000e+00,1.000000e-02,4.199991e+00,1.382102e-08,-6.053601e-06,1.439661e-07,1.000000e+00,-2.391692e-07,5.687897e-09,-3.116876e-03,9.960757e-05,4.188377e-03,-9.562516e-06,-1.101699e-04,2.620051e-06,-7.070650e-01,2.259605e-02,9.501357e-01,-2.169262e-03,1.748647e+00,1.894557e+00,1.887778e+00,1.748647e+00,0.0,0.0,0.0,0.0,0.0,0.0,
9.980803e-03,1.000000e+00,1.000000e-02,4.199988e+00,1.905830e-08,-8.347528e-06,1.985201e-07,1.000000e+00,-3.655726e-07,8.694013e-09,-3.855255e-03,1.232044e-04,5.180592e-03,-1.182785e-05,-1.506056e-04,3.581691e-06,-7.856278e-01,2.510673e-02,1.055706e+00,-2.410291e-03,1.725017e+00,1.887138e+00,1.879606e+00,1.725016e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.097888e-02,1.000000e+00,1.000000e-02,4.199983e+00,2.547610e-08,-1.115852e-05,2.653708e-07,1.000000e+00,-5.358551e-07,1.274366e-08,-4.672046e-03,1.493070e-04,6.278175e-03,-1.433375e-05,-1.995681e-04,4.746114e-06,-8.641906e-01,2.761742e-02,1.161277e+00,-2.651320e-03,1.701386e+00,1.879720e+00,1.871435e+00,1.701386e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.197696e-02,1.000000e+00,1.000000e-02,4.199978e+00,3.319446e-08,-1.453916e-05,3.457689e-07,1.000000e+00,-7.588158e-07,1.804609e-08,-5.567249e-03,1.779155e-04,7.481126e-03,-1.708022e-05,-2.577457e-04,6.129693e-06,-9.427533e-01,3.012812e-02,1.266848e+00,-2.892350e-03,1.677756e+00,1.872302e+00,1.863264e+00,1.677756e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.297504e-02,1.000000e+00,1.000000e-02,4.199972e+00,4.233345e-08,-1.854203e-05,4.409648e-07,1.000000e+00,-1.043927e-06,2.482660e-08,-6.540865e-03,2.090299e-04,8.789445e-03,-2.006725e-05,-3.257940e-04,7.748015e-06,-1.021316e+00,3.263882e-02,1.372418e+00,-3.133379e-03,1.654125e+00,1.864884e+00,1.855092e+00,1.654125e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.397312e-02,1.000000e+00,1.000000e-02,4.199965e+00,5.301310e-08,-2.321971e-05,5.522091e-07,1.000000e+00,-1.401302e-06,3.332568e-08,-7.592892e-03,2.426502e-04,1.020313e-02,-2.329485e-05,-4.043351e-04,9.615883e-06,-1.099879e+00,3.514953e-02,1.477989e+00,-3.374408e-03,1.630495e+00,1.857466e+00,1.846921e+00,1.630495e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.497120e-02,1.000000e+00,1.000000e-02,4.199957e+00,6.535348e-08,-2.862479e-05,6.807523e-07,1.000000e+00,-1.841662e-06,4.379829e-08,-8.723331e-03,2.787764e-04,1.172219e-02,-2.676302e-05,-4.939585e-04,1.174731e-05,-1.178442e+00,3.766025e-02,1.583560e+00,-3.615437e-03,1.606865e+00,1.850048e+00,1.838750e+00,1.606865e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.596929e-02,1.000000e+00,1.000000e-02,4.199948e+00,7.947463e-08,-3.480985e-05,8.278451e-07,1.000000e+00,-2.376300e-06,5.651305e-08,-9.932182e-03,3.174085e-04,1.334661e-02,-3.047175e-05,-5.952203e-04,1.415553e-05,-1.257004e+00,4.017098e-02,1.689130e+00,-3.856466e-03,1.583234e+00,1.842630e+00,1.830578e+00,1.583234e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.696737e-02,1.000000e+00,1.000000e-02,4.199938e+00,9.549661e-08,-4.182747e-05,9.947378e-07,1.000000e+00,-3.017053e-06,7.175145e-08,-1.121945e-02,3.585465e-04,1.507640e-02,-3.442105e-05,-7.086437e-04,1.685298e-05,-1.335567e+00,4.268172e-02,1.794701e+00,-4.097495e-03,1.559604e+00,1.835211e+00,1.822407e+00,1.559604e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.796545e-02,1.000000e+00,1.000000e-02,4.199926e+00,1.135395e-07,-4.973023e-05,1.182681e-06,1.000000e+00,-3.776266e-06,8.980708e-08,-1.258512e-02,4.021904e-04,1.691156e-02,-3.861091e-05,-8.347190e-04,1.985133e-05,-1.414130e+00,4.519248e-02,1.900271e+00,-4.338524e-03,1.535974e+00,1.827793e+00,1.814235e+00,1.535974e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.896353e-02,1.000000e+00,1.000000e-02,4.199913e+00,1.337233e-07,-5.857073e-05,1.392926e-06,1.000000e+00,-4.666759e-06,1.109848e-07,-1.402921e-02,4.483403e-04,1.885209e-02,-4.304134e-05,-9.739031e-04,2.316144e-05,-1.492693e+00,4.770326e-02,2.005842e+00,-4.579553e-03,1.512343e+00,1.820375e+00,1.806064e+00,1.512343e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.996161e-02,1.000000e+00,1.000000e-02,4.199898e+00,1.561680e-07,-6.840153e-05,1.626722e-06,1.000000e+00,-5.701795e-06,1.356001e-07,-1.555171e-02,4.969961e-04,2.089798e-02,-4.771234e-05,-1.126620e-03,2.679340e-05,-1.571256e+00,5.021405e-02,2.111413e+00,-4.820583e-03,1.488713e+00,1.812957e+00,1.797893e+00,1.488713e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.095969e-02,1.000000e+00,1.000000e-02,4.199882e+00,1.809939e-07,-7.927522e-05,1.885320e-06,1.000000e+00,-6.895045e-06,1.639782e-07,-1.715262e-02,5.481579e-04,2.304925e-02,-5.262391e-05,-1.293261e-03,3.075653e-05,-1.649818e+00,5.272486e-02,2.216983e+00,-5.061612e-03,1.465083e+00,1.805539e+00,1.789721e+00,1.465083e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.195777e-02,1.000000e+00,1.000000e-02,4.199864e+00,2.083208e-07,-9.124440e-05,2.169972e-06,1.000000e+00,-8.260558e-06,1.964530e-07,-1.883194e-02,6.018257e-04,2.530588e-02,-5.777604e-05,-1.474184e-03,3.505932e-05,-1.728381e+00,5.523570e-02,2.322554e+00,-5.302641e-03,1.441452e+00,1.798121e+00,1.781550e+00,1.441452e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.295585e-02,1.000000e+00,1.000000e-02,4.199845e+00,2.382688e-07,-1.043616e-04,2.481926e-06,1.000000e+00,-9.812727e-06,2.333670e-07,-2.058968e-02,6.579996e-04,2.766787e-02,-6.316874e-05,-1.669714e-03,3.970951e-05,-1.806944e+00,5.774656e-02,2.428125e+00,-5.543670e-03,1.417822e+00,1.790702e+00,1.773379e+00,1.417822e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.395393e-02,9.999999e-01,1.000000e-02,4.199823e+00,2.709581e-07,-1.186795e-04,2.822435e-06,1.000000e+00,-1.156625e-05,2.750698e-07,-2.242582e-02,7.166795e-04,3.013524e-02,-6.880200e-05,-1.880143e-03,4.471406e-05,-1.885507e+00,6.025745e-02,2.533695e+00,-5.784699e-03,1.394192e+00,1.783284e+00,1.765207e+00,1.394191e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.495201e-02,9.999999e-01,1.000000e-02,4.199800e+00,3.065086e-07,-1.342506e-04,3.192749e-06,1.000000e+00,-1.353612e-05,3.219177e-07,-2.434038e-02,7.778655e-04,3.270798e-02,-7.467583e-05,-2.105729e-03,5.007911e-05,-1.964070e+00,6.276836e-02,2.639266e+00,-6.025728e-03,1.370561e+00,1.775866e+00,1.757036e+00,1.370561e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.595009e-02,9.999999e-01,1.000000e-02,4.199775e+00,3.450403e-07,-1.511275e-04,3.594118e-06,1.000000e+00,-1.573755e-05,3.742728e-07,-2.633335e-02,8.415575e-04,3.538608e-02,-8.079023e-05,-2.346698e-03,5.581004e-05,-2.042633e+00,6.527931e-02,2.744837e+00,-6.266757e-03,1.346931e+00,1.768448e+00,1.748865e+00,1.346931e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.694817e-02,9.999999e-01,1.000000e-02,4.199748e+00,3.866735e-07,-1.693628e-04,4.027793e-06,1.000000e+00,-1.818597e-05,4.325023e-07,-2.840474e-02,9.077558e-04,3.816955e-02,-8.714519e-05,-2.603243e-03,6.191145e-05,-2.121195e+00,6.779029e-02,2.850407e+00,-6.507786e-03,1.323301e+00,1.761030e+00,1.740693e+00,1.323300e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.794625e-02,9.999999e-01,1.000000e-02,4.199719e+00,4.315280e-07,-1.890091e-04,4.495025e-06,1.000000e+00,-2.089702e-05,4.969775e-07,-3.055453e-02,9.764602e-04,4.105839e-02,-9.374072e-05,-2.875524e-03,6.838713e-05,-2.199758e+00,7.030131e-02,2.955978e+00,-6.748816e-03,1.299670e+00,1.753612e+00,1.732522e+00,1.299670e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.894433e-02,9.999999e-01,1.000000e-02,4.199687e+00,4.797240e-07,-2.101189e-04,4.997064e-06,1.000000e+00,-2.388643e-05,5.680734e-07,-3.278274e-02,1.047671e-03,4.405259e-02,-1.005768e-04,-3.163667e-03,7.524010e-05,-2.278321e+00,7.281236e-02,3.061548e+00,-6.989845e-03,1.276040e+00,1.746194e+00,1.724351e+00,1.276040e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.994241e-02,9.999998e-01,1.000000e-02,4.199654e+00,5.313815e-07,-2.327449e-04,5.535161e-06,1.000000e+00,-2.717010e-05,6.461674e-07,-3.508936e-02,1.121388e-03,4.715217e-02,-1.076535e-04,-3.467766e-03,8.247260e-05,-2.356884e+00,7.532346e-02,3.167119e+00,-7.230874e-03,1.252410e+00,1.738775e+00,1.716179e+00,1.252409e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.094049e-02,9.999998e-01,1.000000e-02,4.199618e+00,5.866206e-07,-2.569395e-04,6.110567e-06,1.000000e+00,-3.076396e-05,7.316391e-07,-3.747439e-02,1.197611e-03,5.035711e-02,-1.149707e-04,-3.787882e-03,9.008608e-05,-2.435447e+00,7.783461e-02,3.272690e+00,-7.471903e-03,1.228779e+00,1.731357e+00,1.708008e+00,1.228779e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.193857e-02,9.999998e-01,1.000001e-02,4.199579e+00,6.455613e-07,-2.827555e-04,6.724533e-06,1.000000e+00,-3.468403e-05,8.248691e-07,-3.993783e-02,1.276340e-03,5.366742e-02,-1.225285e-04,-4.124041e-03,9.808119e-05,-2.514010e+00,8.034580e-02,3.378260e+00,-7.712932e-03,1.205149e+00,1.723939e+00,1.699836e+00,1.205149e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.293665e-02,9.999997e-01,1.000001e-02,4.199538e+00,7.083236e-07,-3.102454e-04,7.378309e-06,1.000000e+00,-3.894631e-05,9.262382e-07,-4.247969e-02,1.357576e-03,5.708310e-02,-1.303269e-04,-4.476238e-03,1.064578e-04,-2.592573e+00,8.285705e-02,3.483831e+00,-7.953961e-03,1.181518e+00,1.716521e+00,1.691665e+00,1.181518e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.393473e-02,9.999997e-01,1.000001e-02,4.199495e+00,7.750277e-07,-3.394617e-04,8.073146e-06,9.999999e-01,-4.356680e-05,1.036127e-06,-4.509996e-02,1.441319e-03,6.060415e-02,-1.383658e-04,-4.844435e-03,1.152151e-04,-2.671136e+00,8.536835e-02,3.589402e+00,-8.194990e-03,1.157888e+00,1.709103e+00,1.683494e+00,1.157888e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.493281e-02,9.999997e-01,1.000001e-02,4.199449e+00,8.457935e-07,-3.704571e-04,8.810295e-06,9.999999e-01,-4.856144e-05,1.154914e-06,-4.779864e-02,1.527567e-03,6.423056e-02,-1.466453e-04,-5.228560e-03,1.243512e-04,-2.749699e+00,8.787970e-02,3.694972e+00,-8.436019e-03,1.134258e+00,1.701685e+00,1.675322e+00,1.134258e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.593089e-02,9.999996e-01,1.000001e-02,4.199400e+00,9.207412e-07,-4.032842e-04,9.591007e-06,9.999999e-01,-5.394608e-05,1.282978e-06,-5.057573e-02,1.616323e-03,6.796234e-02,-1.551653e-04,-5.628508e-03,1.338638e-04,-2.828262e+00,9.039113e-02,3.800543e+00,-8.677049e-03,1.110627e+00,1.694266e+00,1.667151e+00,1.110627e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.692897e-02,9.999995e-01,1.000001e-02,4.199348e+00,9.999907e-07,-4.379954e-04,1.041653e-05,9.999999e-01,-5.973647e-05,1.420692e-06,-5.343123e-02,1.707585e-03,7.179949e-02,-1.639260e-04,-6.044141e-03,1.437495e-04,-2.906825e+00,9.290261e-02,3.906113e+00,-8.918078e-03,1.086997e+00,1.686848e+00,1.658980e+00,1.086997e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.792705e-02,9.999995e-01,1.000001e-02,4.199294e+00,1.083662e-06,-4.746435e-04,1.128812e-05,9.999999e-01,-6.594819e-05,1.568427e-06,-5.636515e-02,1.801354e-03,7.574201e-02,-1.729272e-04,-6.475289e-03,1.540044e-04,-2.985389e+00,9.541417e-02,4.011684e+00,-9.159107e-03,1.063367e+00,1.679430e+00,1.650808e+00,1.063366e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.892513e-02,9.999994e-01,1.000001e-02,4.199236e+00,1.171876e-06,-5.132809e-04,1.220703e-05,9.999999e-01,-7.259664e-05,1.726551e-06,-5.937748e-02,1.897629e-03,7.978990e-02,-1.821689e-04,-6.921748e-03,1.646236e-04,-3.063952e+00,9.792579e-02,4.117255e+00,-9.400136e-03,1.039736e+00,1.672012e+00,1.642637e+00,1.039736e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.992321e-02,9.999993e-01,1.000002e-02,4.199176e+00,1.264751e-06,-5.539603e-04,1.317450e-05,9.999998e-01,-7.969701e-05,1.895423e-06,-6.246822e-02,1.996411e-03,8.394315e-02,-1.916513e-04,-7.383280e-03,1.756014e-04,-3.142515e+00,1.004375e-01,4.222825e+00,-9.641165e-03,1.016106e+00,1.664594e+00,1.634466e+00,1.016106e+00,0.0,0.0,0.0,0.0,0.0,0.0,
4.092129e-02,9.999993e-01,1.000002e-02,4.199112e+00,1.362409e-06,-5.967343e-04,1.419179e-05,9.999998e-01,-8.726423e-05,2.075399e-06,-6.563738e-02,2.097701e-03,8.820178e-02,-2.013741e-04,-7.859617e-03,1.869315e-04,-3.221079e+00,1.029493e-01,4.328396e+00,-9.882194e-03,9.924757e-01,1.657176e+00,1.626294e+00,9.924754e-01,0.0,0.0,0.0,0.0,0.0,0.0,
4.191937e-02,9.999992e-01,1.000002e-02,4.199045e+00,1.464968e-06,-6.416554e-04,1.526015e-05,9.999998e-01,-9.531296e-05,2.266829e-06,-6.888494e-02,2.201497e-03,9.256577e-02,-2.113376e-04,-8.350454e-03,1.986067e-04,-3.299642e+00,1.054612e-01,4.433966e+00,-1.012322e-02,9.688453e-01,1.649758e+00,1.618123e+00,9.688450e-01,0.0,0.0,0.0,0.0,0.0,0.0,
4.291745e-02,9.999991e-01,1.000002e-02,4.198975e+00,1.572550e-06,-6.887762e-04,1.638083e-05,9.999998e-01,-1.038575e-04,2.470053e-06,-7.221092e-02,2.307800e-03,9.703512e-02,-2.215416e-04,-8.855456e-03,2.106189e-04,-3.378206e+00,1.079731e-01,4.539537e+00,-1.036425e-02,9.452150e-01,1.642339e+00,1.609951e+00,9.452146e-01,0.0,0.0,0.0,0.0,0.0,0.0,
4.391553e-02,9.999990e-01,1.000002e-02,4.198901e+00,1.685274e-06,-7.381492e-04,1.755508e-05,9.999997e-01,-1.129119e-04,2.685404e-06,-7.561532e-02,2.416611e-03,1.016098e-01,-2.319862e-04,-9.374253e-03,2.229595e-04,-3.456769e+00,1.104852e-01,4.645108e+00,-1.060528e-02,9.215846e-01,1.634921e+00,1.601780e+00,9.215843e-01,0.0,0.0,0.0,0.0,0.0,0.0,
4.491361e-02,9.999988e-01,1.000003e-02,4.198824e+00,1.803261e-06,-7.898272e-04,1.878415e-05,9.999997e-01,-1.224898e-04,2.913206e-06,-7.909812e-02,2.527929e-03,1.062899e-01,-2.426714e-04,-9.906444e-03,2.356189e-04,-3.535333e+00,1.129973e-01,4.750678e+00,-1.084631e-02,8.979543e-01,1.627503e+00,1.593609e+00,8.979539e-01,0.0,0.0,0.0,0.0,0.0,0.0,
4.591170e-02,9.999987e-01,1.000003e-02,4.198744e+00,1.926629e-06,-8.438627e-04,2.006929e-05,9.999996e-01,-1.326042e-04,3.153773e-06,-8.265934e-02,2.641754e-03,1.110754e-01,-2.535971e-04,-1.045159e-02,2.485868e-04,-3.613897e+00,1.155096e-01,4.856249e+00,-1.108734e-02,8.743239e-01,1.620085e+00,1.585437e+00,8.743236e-01,0.0,0.0,0.0,0.0,0.0,0.0,
4.690978e-02,9.999986e-01,1.000003e-02,4.198660e+00,2.055501e-06,-9.003081e-04,2.141176e-05,9.999996e-01,-1.432680e-04,3.407409e-06,-8.629897e-02,2.758086e-03,1.159662e-01,-2.647634e-04,-1.100923e-02,2.618519e-04,-3.692460e+00,1.180219e-01,4.961819e+00,-1.132837e-02,8.506936e-01,1.612667e+00,1.577266e+00,8.506932e-01,0.0,0.0,0.0,0.0,0.0,0.0,
4.790786e-02,9.999984e-01,1.000004e-02,4.198572e+00,2.189994e-06,-9.592162e-04,2.281281e-05,9.999995e-01,-1.544935e-04,3.674404e-06,-9.001701e-02,2.876927e-03,1.209624e-01,-2.761703e-04,-1.157886e-02,2.754026e-04,-3.771024e+00,1.205344e-01,5.067390e+00,-1.156940e-02,8.270632e-01,1.605249e+00,1.569095e+00,8.270629e-01,0.0,0.0,0.0,0.0,0.0,0.0,
4.890594e-02,9.999983e-01,1.000004e-02,4.198481e+00,2.330230e-06,-1.020640e-03,2.427368e-05,9.999995e-01,-1.662923e-04,3.955039e-06,-9.381347e-02,2.998274e-03,1.260640e-01,-2.878177e-04,-1.215994e-02,2.892260e-04,-3.849589e+00,1.230470e-01,5.172961e+00,-1.181043e-02,8.034329e-01,1.597830e+00,1.560923e+00,8.034325e-01,0.0,0.0,0.0,0.0,0.0,0.0,
4.990402e-02,9.999981e-01,1.000005e-02,4.198386e+00,2.476329e-06,-1.084631e-03,2.579563e-05,9.999994e-01,-1.786756e-04,4.249580e-06,-9.768834e-02,3.122130e-03,1.312709e-01,-2.997057e-04,-1.275191e-02,3.033086e-04,-3.928153e+00,1.255597e-01,5.278531e+00,-1.205146e-02,7.798025e-01,1.590412e+00,1.552752e+00,7.798021e-01,0.0,0.0,0.0,0.0,0.0,0.0,
5.090210e-02,9.999979e-01,1.000005e-02,4.198287e+00,2.628410e-06,-1.151242e-03,2.737991e-05,9.999993e-01,-1.916542e-04,4.558281e-06,-1.016416e-01,3.248494e-03,1.365832e-01,-3.118342e-04,-1.335416e-02,3.176363e-04,-4.006717e+00,1.280725e-01,5.384102e+00,-1.229249e-02,7.561722e-01,1.582994e+00,1.544581e+00,7.561718e-01,0.0,0.0,0.0,0.0,0.0,0.0,
5.190018e-02,9.999977e-01,1.000005e-02,4.198183e+00,2.786594e-06,-1.220527e-03,2.902778e-05,9.999993e-01,-2.052379e-04,4.881379e-06,-1.056733e-01,3.377366e-03,1.420009e-01,-3.242034e-04,-1.396607e-02,3.321940e-04,-4.085281e+00,1.305855e-01,5.489672e+00,-1.253351e-02,7.325418e-01,1.575576e+00,1.536409e+00,7.325414e-01,0.0,0.0,0.0,0.0,0.0,0.0,
5.289826e-02,9.999975e-01,1.000006e-02,4.198076e+00,2.951001e-06,-1.292537e-03,3.074047e-05,9.999992e-01,-2.194362e-04,5.219098e-06,-1.097834e-01,3.508745e-03,1.475239e-01,-3.368130e-04,-1.458697e-02,3.469658e-04,-4.163846e+00,1.330986e-01,5.595243e+00,-1.277454e-02,7.089115e-01,1.568158e+00,1.528238e+00,7.089111e-01,0.0,0.0,0.0,0.0,0.0,0.0,
5.389634e-02,9.999973e-01,1.000006e-02,4.197965e+00,3.121750e-06,-1.367325e-03,3.251926e-05,9.999991e-01,-2.342578e-04,5.571644e-06,-1.139720e-01,3.642634e-03,1.531523e-01,-3.496633e-04,-1.521615e-02,3.619351e-04,-4.242411e+00,1.356118e-01,5.700814e+00,-1.301557e-02,6.852811e-01,1.560740e+00,1.520066e+00,6.852807e-01,0.0,0.0,0.0,0.0,0.0,0.0,
5.489442e-02,9.999970e-01,1.000007e-02,4.197849e+00,3.298962e-06,-1.444943e-03,3.436538e-05,9.999990e-01,-2.497105e-04,5.939209e-06,-1.182389e-01,3.779030e-03,1.588861e-01,-3.627541e-04,-1.585288e-02,3.770846e-04,-4.320976e+00,1.381252e-01,5.806384e+00,-1.325660e-02,6.616508e-01,1.553322e+00,1.511895e+00,6.616504e-01,0.0,0.0,0.0,0.0,0.0,0.0,
5.589250e-02,9.999968e-01,1.000008e-02,4.197730e+00,3.482757e-06,-1.525445e-03,3.628008e-05,9.999988e-01,-2.658016e-04,6.321962e-06,-1.225843e-01,3.917936e-03,1.647253e-01,-3.760855e-04,-1.649640e-02,3.923959e-04,-4.399541e+00,1.406388e-01,5.911955e+00,-1.349763e-02,6.380204e-01,1.545903e+00,1.503724e+00,6.380200e-01,0.0,0.0,0.0,0.0,0.0,0.0,
5.689058e-02,9.999965e-01,1.000008e-02,4.197605e+00,3.673255e-06,-1.608883e-03,3.826463e-05,9.999987e-01,-2.825377e-04,6.720060e-06,-1.270080e-01,4.059350e-03,1.706698e-01,-3.896575e-04,-1.714592e-02,4.078503e-04,-4.478106e+00,1.431525e-01,6.017525e+00,-1.373866e-02,6.143901e-01,1.538485e+00,1.495552e+00,6.143896e-01,0.0,0.0,0.0,0.0,0.0,0.0,
5.788866e-02,9.999962e-01,1.000009e-02,4.197477e+00,3.870576e-06,-1.695310e-03,4.032027e-05,9.999986e-01,-2.999242e-04,7.133636e-06,-1.315102e-01,4.203273e-03,1.767196e-01,-4.034700e-04,-1.780059e-02,4.234279e-04,-4.556671e+00,1.456664e-01,6.123096e+00,-1.397969e-02,5.907597e-01,1.531067e+00,1.487381e+00,5.907593e-01,0.0,0.0,0.0,0.0,0.0,0.0,
5.888674e-02,9.999959e-01,1.000010e-02,4.197344e+00,4.074840e-06,-1.784777e-03,4.244826e-05,9.999984e-01,-3.179660e-04,7.562804e-06,-1.360908e-01,4.349705e-03,1.828749e-01,-4.175231e-04,-1.845955e-02,4.391081e-04,-4.635237e+00,1.481804e-01,6.228666e+00,-1.422072e-02,5.671294e-01,1.523649e+00,1.479210e+00,5.671289e-01,0.0,0.0,0.0,0.0,0.0,0.0,
5.988482e-02,9.999956e-01,1.000010e-02,4.197206e+00,4.286167e-06,-1.877338e-03,4.464984e-05,9.999982e-01,-3.366670e-04,8.007659e-06,-1.407498e-01,4.498647e-03,1.891355e-01,-4.318167e-04,-1.912190e-02,4.548696e-04,-4.713803e+00,1.506946e-01,6.334237e+00,-1.446175e-02,5.434990e-01,1.516231e+00,1.471038e+00,5.434986e-01,0.0,0.0,0.0,0.0,0.0,0.0,
