t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
0.000000e+00,1.000000e+00,1.000000e-02,4.200000e+00,7.071061e-01,-1.000009e-03,-1.000009e-03,7.071061e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.773746e-02,0.000000e+00,-3.922707e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.961320e+00,1.961320e+00,1.961320e+00,1.961320e+00,0.0,0.0,0.0,0.0,0.0,0.0,
9.846995e-04,1.000000e+00,1.000000e-02,4.200000e+00,7.071061e-01,-1.000020e-03,-1.000020e-03,7.071061e-01,-2.724920e-05,-3.109717e-13,-2.263557e-05,-1.100507e-04,-6.559130e-07,-6.296759e-08,-2.758200e-02,-1.889486e-09,-5.511458e-02,-2.682256e-01,-1.598652e-03,-1.534704e-04,1.970662e+00,1.930188e+00,1.970182e+00,1.930188e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.969399e-03,1.000000e+00,1.000000e-02,4.200000e+00,7.071061e-01,-1.000108e-03,-1.000109e-03,7.071061e-01,-5.434607e-05,-6.908548e-12,-9.950382e-05,-4.842230e-04,-2.886017e-06,-2.770574e-07,-2.742864e-02,-1.628306e-08,-1.101899e-01,-5.364513e-01,-3.197303e-03,-3.069408e-04,1.980003e+00,1.899056e+00,1.979044e+00,1.899056e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.954098e-03,9.999999e-01,1.000000e-02,4.200000e+00,7.071061e-01,-1.000363e-03,-1.000367e-03,7.071061e-01,-8.129367e-05,-3.817548e-11,-2.306047e-04,-1.122517e-03,-6.690313e-06,-6.422694e-07,-2.727985e-02,-5.791243e-08,-1.652653e-01,-8.046769e-01,-4.795954e-03,-4.604112e-04,1.989345e+00,1.867924e+00,1.987906e+00,1.867924e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.938798e-03,9.999998e-01,1.000000e-02,4.199999e+00,7.071061e-01,-1.000877e-03,-1.000887e-03,7.071061e-01,-1.080975e-04,-1.268607e-10,-4.159384e-04,-2.024933e-03,-1.206880e-05,-1.158604e-06,-2.713804e-02,-1.411678e-07,-2.203407e-01,-1.072903e+00,-6.394605e-03,-6.138815e-04,1.998686e+00,1.836792e+00,1.996768e+00,1.836792e+00,0.0,0.0,0.0,0.0,0.0,0.0,
4.923497e-03,9.999997e-01,1.000000e-02,4.199999e+00,7.071061e-01,-1.001741e-03,-1.001762e-03,7.071061e-01,-1.347655e-04,-3.197431e-10,-6.555047e-04,-3.191470e-03,-1.902147e-05,-1.826060e-06,-2.700557e-02,-2.800979e-07,-2.754161e-01,-1.341128e+00,-7.993254e-03,-7.673519e-04,2.008028e+00,1.805660e+00,2.005630e+00,1.805660e+00,0.0,0.0,0.0,0.0,0.0,0.0,
5.908197e-03,9.999995e-01,1.000000e-02,4.199998e+00,7.071061e-01,-1.003048e-03,-1.003084e-03,7.071061e-01,-1.613076e-04,-6.772951e-10,-9.493038e-04,-4.622129e-03,-2.754834e-05,-2.644639e-06,-2.688474e-02,-4.884098e-07,-3.304916e-01,-1.609354e+00,-9.591901e-03,-9.208223e-04,2.017370e+00,1.774528e+00,2.014492e+00,1.774528e+00,0.0,0.0,0.0,0.0,0.0,0.0,
6.892896e-03,9.999994e-01,1.000000e-02,4.199997e+00,7.071061e-01,-1.004887e-03,-1.004946e-03,7.071061e-01,-1.877364e-04,-1.273346e-09,-1.297336e-03,-6.316909e-03,-3.764939e-05,-3.614339e-06,-2.677780e-02,-7.794692e-07,-3.855671e-01,-1.877579e+00,-1.119055e-02,-1.074293e-03,2.026711e+00,1.743396e+00,2.023354e+00,1.743396e+00,0.0,0.0,0.0,0.0,0.0,0.0,
7.877596e-03,9.999992e-01,1.000000e-02,4.199996e+00,7.071061e-01,-1.007351e-03,-1.007439e-03,7.071061e-01,-2.140664e-04,-2.194748e-09,-1.699600e-03,-8.275812e-03,-4.932462e-05,-4.735162e-06,-2.668692e-02,-1.166300e-06,-4.406426e-01,-2.145805e+00,-1.278919e-02,-1.227763e-03,2.036053e+00,1.712264e+00,2.032216e+00,1.712264e+00,0.0,0.0,0.0,0.0,0.0,0.0,
8.862295e-03,9.999989e-01,1.000000e-02,4.199994e+00,7.071061e-01,-1.010531e-03,-1.010658e-03,7.071061e-01,-2.403143e-04,-3.541035e-09,-2.156098e-03,-1.049884e-02,-6.257403e-05,-6.007108e-06,-2.661424e-02,-1.661585e-06,-4.957182e-01,-2.414031e+00,-1.438782e-02,-1.381233e-03,2.045394e+00,1.681132e+00,2.041078e+00,1.681132e+00,0.0,0.0,0.0,0.0,0.0,0.0,
9.846995e-03,9.999987e-01,1.000000e-02,4.199992e+00,7.071061e-01,-1.014519e-03,-1.014693e-03,7.071060e-01,-2.664988e-04,-5.424091e-09,-2.666828e-03,-1.298598e-02,-7.739762e-05,-7.430175e-06,-2.656183e-02,-2.277665e-06,-5.507938e-01,-2.682256e+00,-1.598645e-02,-1.534704e-03,2.054736e+00,1.650000e+00,2.049940e+00,1.650000e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.083169e-02,9.999984e-01,1.000000e-02,4.199989e+00,7.071061e-01,-1.019405e-03,-1.019638e-03,7.071060e-01,-2.926408e-04,-7.967812e-09,-3.231792e-03,-1.573725e-02,-9.379537e-05,-9.004365e-06,-2.653170e-02,-3.026538e-06,-6.058695e-01,-2.950482e+00,-1.758507e-02,-1.688174e-03,2.064078e+00,1.618868e+00,2.058802e+00,1.618868e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.181639e-02,9.999981e-01,1.000000e-02,4.199985e+00,7.071061e-01,-1.025282e-03,-1.025585e-03,7.071060e-01,-3.187630e-04,-1.130777e-08,-3.850988e-03,-1.875264e-02,-1.117673e-04,-1.072968e-05,-2.652581e-02,-3.919863e-06,-6.609453e-01,-3.218708e+00,-1.918368e-02,-1.841645e-03,2.073419e+00,1.587736e+00,2.067664e+00,1.587736e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.280109e-02,9.999978e-01,1.000000e-02,4.199981e+00,7.071060e-01,-1.032240e-03,-1.032627e-03,7.071060e-01,-3.448900e-04,-1.559087e-08,-4.524418e-03,-2.203215e-02,-1.313133e-04,-1.260611e-05,-2.654605e-02,-4.968955e-06,-7.160212e-01,-3.486933e+00,-2.078228e-02,-1.995115e-03,2.082761e+00,1.556604e+00,2.076526e+00,1.556604e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.378579e-02,9.999975e-01,1.000000e-02,4.199976e+00,7.071060e-01,-1.040371e-03,-1.040855e-03,7.071060e-01,-3.710484e-04,-2.097502e-08,-5.252081e-03,-2.557578e-02,-1.524335e-04,-1.463367e-05,-2.659427e-02,-6.184787e-06,-7.710971e-01,-3.755159e+00,-2.238087e-02,-2.148585e-03,2.092102e+00,1.525471e+00,2.085388e+00,1.525471e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.477049e-02,9.999971e-01,1.000000e-02,4.199971e+00,7.071060e-01,-1.049767e-03,-1.050363e-03,7.071060e-01,-3.972664e-04,-2.762882e-08,-6.033977e-03,-2.938353e-02,-1.751278e-04,-1.681235e-05,-2.667225e-02,-7.577993e-06,-8.261732e-01,-4.023385e+00,-2.397944e-02,-2.302056e-03,2.101444e+00,1.494339e+00,2.094250e+00,1.494339e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.575519e-02,9.999967e-01,1.000000e-02,4.199965e+00,7.071060e-01,-1.060518e-03,-1.061244e-03,7.071060e-01,-4.235741e-04,-3.573115e-08,-6.870107e-03,-3.345541e-02,-1.993963e-04,-1.914215e-05,-2.678172e-02,-9.158861e-06,-8.812493e-01,-4.291610e+00,-2.557800e-02,-2.455526e-03,2.110786e+00,1.463207e+00,2.103112e+00,1.463207e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.673989e-02,9.999962e-01,1.000000e-02,4.199958e+00,7.071060e-01,-1.072717e-03,-1.073589e-03,7.071059e-01,-4.500031e-04,-4.547092e-08,-7.760470e-03,-3.779141e-02,-2.252388e-04,-2.162307e-05,-2.692434e-02,-1.093734e-05,-9.363256e-01,-4.559836e+00,-2.717653e-02,-2.608997e-03,2.120127e+00,1.432075e+00,2.111974e+00,1.432075e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.772459e-02,9.999958e-01,1.000000e-02,4.199949e+00,7.071060e-01,-1.086454e-03,-1.087491e-03,7.071059e-01,-4.765868e-04,-5.704668e-08,-8.705066e-03,-4.239152e-02,-2.526553e-04,-2.425511e-05,-2.710174e-02,-1.292304e-05,-9.914019e-01,-4.828062e+00,-2.877504e-02,-2.762467e-03,2.129469e+00,1.400943e+00,2.120836e+00,1.400943e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.870929e-02,9.999953e-01,1.000000e-02,4.199941e+00,7.071060e-01,-1.101821e-03,-1.103042e-03,7.071059e-01,-5.033600e-04,-7.066631e-08,-9.703897e-03,-4.725576e-02,-2.816460e-04,-2.703828e-05,-2.731546e-02,-1.512521e-05,-1.046478e+00,-5.096287e+00,-3.037353e-02,-2.915937e-03,2.138811e+00,1.369811e+00,2.129698e+00,1.369811e+00,0.0,0.0,0.0,0.0,0.0,0.0,
1.969399e-02,9.999948e-01,1.000000e-02,4.199931e+00,7.071060e-01,-1.118910e-03,-1.120336e-03,7.071058e-01,-5.303591e-04,-8.654667e-08,-1.075696e-02,-5.238413e-02,-3.122106e-04,-2.997257e-05,-2.756700e-02,-1.755279e-05,-1.101555e+00,-5.364513e+00,-3.197198e-02,-3.069408e-03,2.148152e+00,1.338679e+00,2.138560e+00,1.338679e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.067869e-02,9.999943e-01,1.000000e-02,4.199919e+00,7.071059e-01,-1.137812e-03,-1.139464e-03,7.071058e-01,-5.576220e-04,-1.049132e-07,-1.186426e-02,-5.777661e-02,-3.443492e-04,-3.305798e-05,-2.785780e-02,-2.021436e-05,-1.156632e+00,-5.632738e+00,-3.357041e-02,-3.222878e-03,2.157494e+00,1.307547e+00,2.147422e+00,1.307547e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.166339e-02,9.999937e-01,9.999999e-03,4.199907e+00,7.071059e-01,-1.158618e-03,-1.160520e-03,7.071057e-01,-5.851879e-04,-1.259998e-07,-1.302579e-02,-6.343322e-02,-3.780618e-04,-3.629452e-05,-2.818926e-02,-2.311814e-05,-1.211709e+00,-5.900964e+00,-3.516880e-02,-3.376348e-03,2.166835e+00,1.276415e+00,2.156284e+00,1.276415e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.264809e-02,9.999931e-01,9.999999e-03,4.199894e+00,7.071059e-01,-1.181419e-03,-1.183595e-03,7.071057e-01,-6.130974e-04,-1.500483e-07,-1.424156e-02,-6.935394e-02,-4.133483e-04,-3.968217e-05,-2.856268e-02,-2.627204e-05,-1.266786e+00,-6.169190e+00,-3.676715e-02,-3.529819e-03,2.176177e+00,1.245283e+00,2.165146e+00,1.245283e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.363279e-02,9.999925e-01,9.999999e-03,4.199879e+00,7.071059e-01,-1.206308e-03,-1.208782e-03,7.071056e-01,-6.413923e-04,-1.773079e-07,-1.551156e-02,-7.553879e-02,-4.502086e-04,-4.322095e-05,-2.897934e-02,-2.968360e-05,-1.321863e+00,-6.437415e+00,-3.836546e-02,-3.683289e-03,2.185519e+00,1.214151e+00,2.174008e+00,1.214151e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.461749e-02,9.999919e-01,9.999999e-03,4.199864e+00,7.071058e-01,-1.233375e-03,-1.236173e-03,7.071056e-01,-6.701157e-04,-2.080355e-07,-1.683580e-02,-8.198776e-02,-4.886428e-04,-4.691085e-05,-2.944045e-02,-3.336005e-05,-1.376941e+00,-6.705641e+00,-3.996372e-02,-3.836760e-03,2.194860e+00,1.183019e+00,2.182870e+00,1.183019e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.560219e-02,9.999912e-01,9.999999e-03,4.199847e+00,7.071058e-01,-1.262712e-03,-1.265862e-03,7.071055e-01,-6.993119e-04,-2.424946e-07,-1.821427e-02,-8.870085e-02,-5.286508e-04,-5.075187e-05,-2.994717e-02,-3.730824e-05,-1.432018e+00,-6.973867e+00,-4.156194e-02,-3.990230e-03,2.204202e+00,1.151887e+00,2.191732e+00,1.151887e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.658689e-02,9.999905e-01,9.999999e-03,4.199828e+00,7.071058e-01,-1.294410e-03,-1.297941e-03,7.071054e-01,-7.290262e-04,-2.809557e-07,-1.964697e-02,-9.567807e-02,-5.702326e-04,-5.474402e-05,-3.050059e-02,-4.153470e-05,-1.487096e+00,-7.242092e+00,-4.316010e-02,-4.143700e-03,2.213543e+00,1.120755e+00,2.200594e+00,1.120755e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.757159e-02,9.999898e-01,9.999998e-03,4.199808e+00,7.071057e-01,-1.328561e-03,-1.332501e-03,7.071053e-01,-7.593050e-04,-3.236952e-07,-2.113391e-02,-1.029194e-01,-6.133880e-04,-5.888729e-05,-3.110175e-02,-4.604561e-05,-1.542175e+00,-7.510318e+00,-4.475820e-02,-4.297171e-03,2.222885e+00,1.089623e+00,2.209456e+00,1.089623e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.855628e-02,9.999890e-01,9.999998e-03,4.199787e+00,7.071057e-01,-1.365256e-03,-1.369636e-03,7.071053e-01,-7.901957e-04,-3.709957e-07,-2.267509e-02,-1.104249e-01,-6.581170e-04,-6.318168e-05,-3.175164e-02,-5.084682e-05,-1.597253e+00,-7.778544e+00,-4.635624e-02,-4.450641e-03,2.232227e+00,1.058491e+00,2.218318e+00,1.058491e+00,0.0,0.0,0.0,0.0,0.0,0.0,
2.954098e-02,9.999882e-01,9.999997e-03,4.199764e+00,7.071056e-01,-1.404586e-03,-1.409438e-03,7.071052e-01,-8.217468e-04,-4.231454e-07,-2.427050e-02,-1.181944e-01,-7.044197e-04,-6.762719e-05,-3.245117e-02,-5.594381e-05,-1.652332e+00,-8.046769e+00,-4.795422e-02,-4.604112e-03,2.241568e+00,1.027359e+00,2.227180e+00,1.027359e+00,0.0,0.0,0.0,0.0,0.0,0.0,
3.052568e-02,9.999874e-01,9.999997e-03,4.199739e+00,7.071055e-01,-1.446643e-03,-1.452000e-03,7.071050e-01,-8.540075e-04,-4.804375e-07,-2.592015e-02,-1.262281e-01,-7.522958e-04,-7.222382e-05,-3.320122e-02,-6.134175e-05,-1.707411e+00,-8.314995e+00,-4.955212e-02,-4.757582e-03,2.250910e+00,9.962268e-01,2.236042e+00,9.962268e-01,0.0,0.0,0.0,0.0,0.0,0.0,
3.151038e-02,9.999865e-01,9.999997e-03,4.199713e+00,7.071055e-01,-1.491519e-03,-1.497413e-03,7.071049e-01,-8.870277e-04,-5.431706e-07,-2.762404e-02,-1.345260e-01,-8.017453e-04,-7.697158e-05,-3.400259e-02,-6.704544e-05,-1.762490e+00,-8.583221e+00,-5.114995e-02,-4.911052e-03,2.260251e+00,9.650948e-01,2.244904e+00,9.650948e-01,0.0,0.0,0.0,0.0,0.0,0.0,
3.249508e-02,9.999856e-01,9.999996e-03,4.199685e+00,7.071054e-01,-1.539304e-03,-1.545772e-03,7.071048e-01,-9.208585e-04,-6.116474e-07,-2.938216e-02,-1.430879e-01,-8.527682e-04,-8.187046e-05,-3.485604e-02,-7.305936e-05,-1.817570e+00,-8.851446e+00,-5.274769e-02,-5.064523e-03,2.269593e+00,9.339628e-01,2.253766e+00,9.339628e-01,0.0,0.0,0.0,0.0,0.0,0.0,
3.347978e-02,9.999847e-01,9.999995e-03,4.199655e+00,7.071053e-01,-1.590090e-03,-1.597167e-03,7.071047e-01,-9.555513e-04,-6.861752e-07,-3.119452e-02,-1.519140e-01,-9.053643e-04,-8.692046e-05,-3.576226e-02,-7.938762e-05,-1.872650e+00,-9.119672e+00,-5.434535e-02,-5.217993e-03,2.278935e+00,9.028307e-01,2.262628e+00,9.028307e-01,0.0,0.0,0.0,0.0,0.0,0.0,
3.446448e-02,9.999838e-01,9.999995e-03,4.199624e+00,7.071052e-01,-1.643969e-03,-1.651692e-03,7.071045e-01,-9.911585e-04,-7.670651e-07,-3.306111e-02,-1.610042e-01,-9.595336e-04,-9.212158e-05,-3.672189e-02,-8.603401e-05,-1.927731e+00,-9.387897e+00,-5.594292e-02,-5.371463e-03,2.288276e+00,8.716987e-01,2.271490e+00,8.716987e-01,0.0,0.0,0.0,0.0,0.0,0.0,
3.544918e-02,9.999828e-01,9.999994e-03,4.199590e+00,7.071051e-01,-1.701032e-03,-1.709439e-03,7.071043e-01,-1.027733e-03,-8.546318e-07,-3.498195e-02,-1.703585e-01,-1.015276e-03,-9.747382e-05,-3.773551e-02,-9.300197e-05,-1.982812e+00,-9.656123e+00,-5.754038e-02,-5.524934e-03,2.297618e+00,8.405667e-01,2.280352e+00,8.405667e-01,0.0,0.0,0.0,0.0,0.0,0.0,
3.643388e-02,9.999818e-01,9.999993e-03,4.199555e+00,7.071050e-01,-1.761370e-03,-1.770501e-03,7.071041e-01,-1.065327e-03,-9.491933e-07,-3.695702e-02,-1.799769e-01,-1.072591e-03,-1.029772e-04,-3.880365e-02,-1.002946e-04,-2.037893e+00,-9.924349e+00,-5.913775e-02,-5.678404e-03,2.306959e+00,8.094346e-01,2.289214e+00,8.094346e-01,0.0,0.0,0.0,0.0,0.0,0.0,
3.741858e-02,9.999807e-01,9.999992e-03,4.199518e+00,7.071049e-01,-1.825075e-03,-1.834970e-03,7.071039e-01,-1.103997e-03,-1.051070e-06,-3.898633e-02,-1.898594e-01,-1.131480e-03,-1.086317e-04,-3.992678e-02,-1.079146e-04,-2.092975e+00,-1.019257e+01,-6.073501e-02,-5.831875e-03,2.316301e+00,7.783026e-01,2.298076e+00,7.783026e-01,0.0,0.0,0.0,0.0,0.0,0.0,
3.840328e-02,9.999796e-01,9.999991e-03,4.199479e+00,7.071047e-01,-1.892238e-03,-1.902938e-03,7.071037e-01,-1.143795e-03,-1.160586e-06,-4.106988e-02,-2.000061e-01,-1.191941e-03,-1.144373e-04,-4.110529e-02,-1.158645e-04,-2.148058e+00,-1.046080e+01,-6.233215e-02,-5.985345e-03,2.325643e+00,7.471705e-01,2.306938e+00,7.471706e-01,0.0,0.0,0.0,0.0,0.0,0.0,
3.938798e-02,9.999784e-01,9.999990e-03,4.199437e+00,7.071046e-01,-1.962950e-03,-1.974498e-03,7.071035e-01,-1.184776e-03,-1.278067e-06,-4.320767e-02,-2.104169e-01,-1.253974e-03,-1.203940e-04,-4.233954e-02,-1.241462e-04,-2.203141e+00,-1.072903e+01,-6.392917e-02,-6.138815e-03,2.334984e+00,7.160385e-01,2.315800e+00,7.160385e-01,0.0,0.0,0.0,0.0,0.0,0.0,
4.037268e-02,9.999773e-01,9.999988e-03,4.199394e+00,7.071044e-01,-2.037303e-03,-2.049743e-03,7.071032e-01,-1.226995e-03,-1.403840e-06,-4.539971e-02,-2.210918e-01,-1.317581e-03,-1.265019e-04,-4.362983e-02,-1.327616e-04,-2.258225e+00,-1.099725e+01,-6.552607e-02,-6.292286e-03,2.344326e+00,6.849065e-01,2.324662e+00,6.849065e-01,0.0,0.0,0.0,0.0,0.0,0.0,
4.135738e-02,9.999760e-01,9.999987e-03,4.199348e+00,7.071042e-01,-2.115389e-03,-2.128765e-03,7.071030e-01,-1.270509e-03,-1.538234e-06,-4.764598e-02,-2.320309e-01,-1.382759e-03,-1.327609e-04,-4.497639e-02,-1.417119e-04,-2.313309e+00,-1.126548e+01,-6.712283e-02,-6.445756e-03,2.353667e+00,6.537744e-01,2.333524e+00,6.537744e-01,0.0,0.0,0.0,0.0,0.0,0.0,
4.234208e-02,9.999748e-01,9.999985e-03,4.199300e+00,7.071040e-01,-2.197298e-03,-2.211657e-03,7.071027e-01,-1.315371e-03,-1.681580e-06,-4.994649e-02,-2.432340e-01,-1.449510e-03,-1.391710e-04,-4.637940e-02,-1.509982e-04,-2.368394e+00,-1.153370e+01,-6.871945e-02,-6.599227e-03,2.363009e+00,6.226424e-01,2.342386e+00,6.226424e-01,0.0,0.0,0.0,0.0,0.0,0.0,
4.332678e-02,9.999734e-01,9.999984e-03,4.199250e+00,7.071038e-01,-2.283122e-03,-2.298510e-03,7.071023e-01,-1.361639e-03,-1.834209e-06,-5.230125e-02,-2.547013e-01,-1.517833e-03,-1.457322e-04,-4.783899e-02,-1.606213e-04,-2.423480e+00,-1.180193e+01,-7.031592e-02,-6.752697e-03,2.372351e+00,5.915104e-01,2.351248e+00,5.915104e-01,0.0,0.0,0.0,0.0,0.0,0.0,
4.431148e-02,9.999721e-01,9.999982e-03,4.199198e+00,7.071036e-01,-2.372953e-03,-2.389418e-03,7.071020e-01,-1.409367e-03,-1.996452e-06,-5.471025e-02,-2.664327e-01,-1.587728e-03,-1.524445e-04,-4.935522e-02,-1.705814e-04,-2.478567e+00,-1.207015e+01,-7.191224e-02,-6.906167e-03,2.381692e+00,5.603783e-01,2.360111e+00,5.603783e-01,0.0,0.0,0.0,0.0,0.0,0.0,
4.529618e-02,9.999707e-01,9.999980e-03,4.199143e+00,7.071033e-01,-2.466882e-03,-2.484473e-03,7.071016e-01,-1.458611e-03,-2.168642e-06,-5.717350e-02,-2.784282e-01,-1.659195e-03,-1.593080e-04,-5.092809e-02,-1.808786e-04,-2.533655e+00,-1.233838e+01,-7.350840e-02,-7.059638e-03,2.391034e+00,5.292463e-01,2.368973e+00,5.292463e-01,0.0,0.0,0.0,0.0,0.0,0.0,
4.628088e-02,9.999692e-01,9.999978e-03,4.199086e+00,7.071030e-01,-2.565000e-03,-2.583768e-03,7.071012e-01,-1.509427e-03,-2.351109e-06,-5.969099e-02,-2.906879e-01,-1.732234e-03,-1.663226e-04,-5.255756e-02,-1.915125e-04,-2.588743e+00,-1.260661e+01,-7.510439e-02,-7.213108e-03,2.400376e+00,4.981142e-01,2.377835e+00,4.981143e-01,0.0,0.0,0.0,0.0,0.0,0.0,
4.726557e-02,9.999677e-01,9.999975e-03,4.199026e+00,7.071027e-01,-2.667399e-03,-2.687395e-03,7.071008e-01,-1.561871e-03,-2.544187e-06,-6.226273e-02,-3.032117e-01,-1.806844e-03,-1.734883e-04,-5.424353e-02,-2.024824e-04,-2.643833e+00,-1.287483e+01,-7.670020e-02,-7.366578e-03,2.409717e+00,4.669822e-01,2.386697e+00,4.669822e-01,0.0,0.0,0.0,0.0,0.0,0.0,
4.825027e-02,9.999662e-01,9.999973e-03,4.198963e+00,7.071023e-01,-2.774170e-03,-2.795446e-03,7.071003e-01,-1.615999e-03,-2.748204e-06,-6.488871e-02,-3.159995e-01,-1.883025e-03,-1.808051e-04,-5.598581e-02,-2.137873e-04,-2.698923e+00,-1.314306e+01,-7.829584e-02,-7.520049e-03,2.419059e+00,4.358502e-01,2.395559e+00,4.358502e-01,0.0,0.0,0.0,0.0,0.0,0.0,
4.923497e-02,9.999645e-01,9.999970e-03,4.198898e+00,7.071019e-01,-2.885404e-03,-2.908014e-03,7.070998e-01,-1.671865e-03,-2.963491e-06,-6.756894e-02,-3.290516e-01,-1.960777e-03,-1.882731e-04,-5.778420e-02,-2.254258e-04,-2.754015e+00,-1.341128e+01,-7.989128e-02,-7.673519e-03,2.428400e+00,4.047181e-01,2.404421e+00,4.047181e-01,0.0,0.0,0.0,0.0,0.0,0.0,
5.021967e-02,9.999629e-01,9.999967e-03,4.198831e+00,7.071015e-01,-3.001193e-03,-3.025192e-03,7.070992e-01,-1.729525e-03,-3.190375e-06,-7.030342e-02,-3.423677e-01,-2.040101e-03,-1.958922e-04,-5.963842e-02,-2.373963e-04,-2.809108e+00,-1.367951e+01,-8.148652e-02,-7.826990e-03,2.437742e+00,3.735861e-01,2.413283e+00,3.735861e-01,0.0,0.0,0.0,0.0,0.0,0.0,
5.120437e-02,9.999611e-01,9.999964e-03,4.198760e+00,7.071010e-01,-3.121629e-03,-3.147071e-03,7.070986e-01,-1.789034e-03,-3.429182e-06,-7.309216e-02,-3.559479e-01,-2.120995e-03,-2.036624e-04,-6.154812e-02,-2.496966e-04,-2.864203e+00,-1.394773e+01,-8.308155e-02,-7.980460e-03,2.447084e+00,3.424541e-01,2.422145e+00,3.424541e-01,0.0,0.0,0.0,0.0,0.0,0.0,
5.218907e-02,9.999594e-01,9.999960e-03,4.198687e+00,7.071005e-01,-3.246802e-03,-3.273745e-03,7.070980e-01,-1.850446e-03,-3.680236e-06,-7.593514e-02,-3.697923e-01,-2.203460e-03,-2.115837e-04,-6.351291e-02,-2.623243e-04,-2.919298e+00,-1.421596e+01,-8.467637e-02,-8.133930e-03,2.456425e+00,3.113220e-01,2.431007e+00,3.113220e-01,0.0,0.0,0.0,0.0,0.0,0.0,
5.317377e-02,9.999575e-01,9.999956e-03,4.198611e+00,7.071000e-01,-3.376804e-03,-3.405306e-03,7.070973e-01,-1.913816e-03,-3.943859e-06,-7.883238e-02,-3.839008e-01,-2.287495e-03,-2.196561e-04,-6.553235e-02,-2.752767e-04,-2.974395e+00,-1.448418e+01,-8.627096e-02,-8.287401e-03,2.465767e+00,2.801900e-01,2.439869e+00,2.801900e-01,0.0,0.0,0.0,0.0,0.0,0.0,
5.415847e-02,9.999556e-01,9.999952e-03,4.198532e+00,7.070994e-01,-3.511727e-03,-3.541847e-03,7.070966e-01,-1.979196e-03,-4.220368e-06,-8.178387e-02,-3.982734e-01,-2.373100e-03,-2.278797e-04,-6.760592e-02,-2.885507e-04,-3.029494e+00,-1.475241e+01,-8.786533e-02,-8.440871e-03,2.475108e+00,2.490579e-01,2.448731e+00,2.490580e-01,0.0,0.0,0.0,0.0,0.0,0.0,
5.514317e-02,9.999536e-01,9.999948e-03,4.198451e+00,7.070988e-01,-3.651661e-03,-3.683459e-03,7.070958e-01,-2.046640e-03,-4.510079e-06,-8.478962e-02,-4.129102e-01,-2.460275e-03,-2.362544e-04,-6.973305e-02,-3.021429e-04,-3.084594e+00,-1.502064e+01,-8.945945e-02,-8.594342e-03,2.484450e+00,2.179259e-01,2.457593e+00,2.179259e-01,0.0,0.0,0.0,0.0,0.0,0.0,
5.612787e-02,9.999516e-01,9.999944e-03,4.198366e+00,7.070981e-01,-3.796699e-03,-3.830235e-03,7.070949e-01,-2.116200e-03,-4.813305e-06,-8.784962e-02,-4.278110e-01,-2.549020e-03,-2.447802e-04,-7.191313e-02,-3.160494e-04,-3.139695e+00,-1.528886e+01,-9.105332e-02,-8.747812e-03,2.493792e+00,1.867939e-01,2.466455e+00,1.867939e-01,0.0,0.0,0.0,0.0,0.0,0.0,
5.711257e-02,9.999495e-01,9.999939e-03,4.198278e+00,7.070973e-01,-3.946931e-03,-3.982269e-03,7.070940e-01,-2.187929e-03,-5.130352e-06,-9.096389e-02,-4.429760e-01,-2.639334e-03,-2.534571e-04,-7.414547e-02,-3.302662e-04,-3.194799e+00,-1.555709e+01,-9.264694e-02,-8.901282e-03,2.503133e+00,1.556618e-01,2.475317e+00,1.556618e-01,0.0,0.0,0.0,0.0,0.0,0.0,
5.809727e-02,9.999473e-01,9.999933e-03,4.198187e+00,7.070965e-01,-4.102449e-03,-4.139652e-03,7.070930e-01,-2.261877e-03,-5.461525e-06,-9.413241e-02,-4.584051e-01,-2.731217e-03,-2.622852e-04,-7.642934e-02,-3.447888e-04,-3.249904e+00,-1.582531e+01,-9.424028e-02,-9.054753e-03,2.512475e+00,1.245298e-01,2.484179e+00,1.245298e-01,0.0,0.0,0.0,0.0,0.0,0.0,
